larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,7,limpets,delta_cp,0.006491542126054739
high,8,balanus_glandula,delta_0,0.0149430042820492
high,8,chthamalus_dalli,delta_0,-1.17504750325792e-4
high,8,limpets,delta_0,-0.004513329375555153
high,8,balanus_glandula,delta_c,0.01201312095597773
high,8,chthamalus_dalli,delta_c,0.02709323988045731
high,8,limpets,delta_c,-0.0031309518420452598
high,8,balanus_glandula,delta_p,0.015771456719513077
high,8,chthamalus_dalli,delta_p,-2.3243089786750826e-4
high,8,limpets,delta_p,-0.00467881287860028
high,8,balanus_glandula,r_bar,0.029346850567399052
high,8,chthamalus_dalli,r_bar,0.09041406391109086
high,8,limpets,r_bar,-0.005222058760556925
high,8,balanus_glandula,delta_cp,-0.013380731390140954
high,8,chthamalus_dalli,delta_cp,0.06367075967882685
high,8,limpets,delta_cp,0.007101035335643768
high,9,balanus_glandula,delta_0,0.01640918025685756
high,9,chthamalus_dalli,delta_0,-1.1957220625846698e-4
high,9,limpets,delta_0,-0.0044863122980333126
high,9,balanus_glandula,delta_c,0.008937153857433877
high,9,chthamalus_dalli,delta_c,0.10028744312281912
high,9,limpets,delta_c,-0.016210107678719554
high,9,balanus_glandula,delta_p,0.017225141962039947
high,9,chthamalus_dalli,delta_p,-1.0057011536446225e-4
high,9,limpets,delta_p,-0.004485381344352168
high,9,balanus_glandula,r_bar,0.04055518138253089
high,9,chthamalus_dalli,r_bar,0.009002573308461326
high,9,limpets,r_bar,-0.0055826861406946815
high,9,balanus_glandula,delta_cp,-0.002016294693800491
high,9,chthamalus_dalli,delta_cp,-0.09106472749273486
high,9,limpets,delta_cp,0.019599115180410354
high,10,balanus_glandula,delta_0,0.015323910818413444
high,10,chthamalus_dalli,delta_0,-1.1830435806603479e-4
high,10,limpets,delta_0,-0.004505353702020987
high,10,balanus_glandula,delta_c,0.06461572795983694
high,10,chthamalus_dalli,delta_c,0.007650477130604516
high,10,limpets,delta_c,-0.005769887148763475
high,10,balanus_glandula,delta_p,0.014563239928455207
high,10,chthamalus_dalli,delta_p,-1.0003216993170749e-4
high,10,limpets,delta_p,-0.0044558183727434475
high,10,balanus_glandula,r_bar,0.02832531067951871
high,10,chthamalus_dalli,r_bar,-0.004351284990862014
high,10,limpets,r_bar,-0.004439743706525334
high,10,balanus_glandula,delta_cp,-0.06617756802718688
high,10,chthamalus_dalli,delta_cp,-0.011783425593468788
high,10,limpets,delta_cp,0.010291315517002575
high,11,balanus_glandula,delta_0,0.01667726528496083
high,11,chthamalus_dalli,delta_0,-1.1866862782161647e-4
high,11,limpets,delta_0,-0.004331136862604779
high,11,balanus_glandula,delta_c,0.138331697517716
high,11,chthamalus_dalli,delta_c,0.2535060370056532
high,11,limpets,delta_c,-0.01211980022903758
high,11,balanus_glandula,delta_p,0.017009758230158045
high,11,chthamalus_dalli,delta_p,-4.135959951502288e-4
high,11,limpets,delta_p,-0.00434684053863954
high,11,balanus_glandula,r_bar,0.06173888087981316
high,11,chthamalus_dalli,r_bar,-0.0031853143389573013
high,11,limpets,r_bar,-0.00568246199912803
high,11,balanus_glandula,delta_cp,-0.11027984015302172
high,11,chthamalus_dalli,delta_cp,-0.2561590867216387
high,11,limpets,delta_cp,0.01511531563115387
high,12,balanus_glandula,delta_0,0.015961965148146406
high,12,chthamalus_dalli,delta_0,-1.1759435696057086e-4
high,12,limpets,delta_0,-0.004549785133887929
high,12,balanus_glandula,delta_c,0.08150712236957247
high,12,chthamalus_dalli,delta_c,0.02005495943299529
high,12,limpets,delta_c,-0.012830427506934416
high,12,balanus_glandula,delta_p,0.012138850650718624
high,12,chthamalus_dalli,delta_p,-9.817226337216489e-5
high,12,limpets,delta_p,-0.004582684617410404
high,12,balanus_glandula,r_bar,0.024580407374773516
high,12,chthamalus_dalli,r_bar,0.18680451921899932
high,12,limpets,r_bar,-0.015979307732648107
high,12,balanus_glandula,delta_cp,-0.08502753079366399
high,12,chthamalus_dalli,delta_cp,0.16696532640633677
high,12,limpets,delta_cp,0.005983589525584643
high,13,balanus_glandula,delta_0,0.014715420441105076
high,13,chthamalus_dalli,delta_0,-1.1766793966783151e-4
