"C1_r_bar","C1_delta_0","C1_delta_P","C1_delta_E","C1_delta_EP"
0.143910392095381,0.147922159780197,5.85684001297437e-11,-0.00401176768479239,-5.85926585028318e-11
0.144513493712774,0.148333945861117,-1.12550468944761e-10,-0.00382045214836041,1.12567594134916e-10
0.14316074466626,0.147157319900155,2.88427171035721e-10,-0.00399657523393546,-2.88386953206654e-10
0.14423265650494,0.148399647131971,-5.74020553312238e-11,-0.00416699062688278,5.72538960685876e-11
0.144713659150526,0.149070156536138,-4.24077439831194e-13,-0.00435649738560204,4.14723810848727e-13
0.143717253745405,0.147465094494748,-1.10601888758666e-10,-0.00374784074928874,1.10547931919669e-10
0.142879237329061,0.14716882116076,-2.22338980560011e-10,-0.00428958383167433,2.22314860964801e-10
0.14362940112889,0.147734430799955,1.13217962782741e-10,-0.00410502967107726,-1.13205222973534e-10
0.141680197692283,0.145629528188258,5.24282284253275e-11,-0.00394933049595991,-5.24426890802232e-11
0.141981887819174,0.146602398598827,2.2793736342841e-10,-0.00462051077961312,-2.27976637567906e-10
0.14129487393004,0.145363068196872,2.23654428310738e-13,-0.00406819426685792,-1.97564187232047e-13
0.145805351427891,0.149700828686747,-1.18322018849426e-13,-0.00389547725885658,1.19709797630208e-13
0.139406327538951,0.143351901373447,-5.7874510739353e-11,-0.00394557383447405,5.7851834434075e-11
0.139678036518089,0.144366592185598,2.16180212619932e-10,-0.00468855566759493,-2.16094503402431e-10
0.14353212451123,0.1472939322118,1.12906045623973e-10,-0.00376180770055076,-1.12925613304782e-10
0.145281407891465,0.149425935193674,5.81168169144775e-11,-0.00414452730222828,-5.80973047448197e-11
0.143709080313314,0.1471812505569,3.35668798312483e-10,-0.00347217024358756,-3.35666605622009e-10
0.144630247063434,0.148552744709878,-1.1466513849534e-10,-0.00392249764645256,1.14673714968205e-10
0.141688870729441,0.14533780334164,-1.12397008367182e-10,-0.00364893261216642,1.12364423321409e-10
0.143998416317835,0.148073330215807,2.88306795104276e-10,-0.00407491389799558,-2.8828239795331e-10
0.145926205582021,0.1501302938052,5.74646996653883e-11,-0.00420408822316726,-5.74766068073274e-11
0.142755628512288,0.146283834862379,-1.87231619097616e-11,-0.00352820635008755,1.87205806412294e-11
0.143472017867895,0.146972880259645,0,-0.00350086239166134,-8.87345752431656e-14
0.14146575027891,0.145418104516602,5.5752180649904e-11,-0.00395235423769424,-5.57494050923424e-11
0.145139667623357,0.149132487185791,2.25930385511219e-13,-0.00399281956244055,-2.19713136573318e-13
0.140069430783761,0.144484899635384,8.32667268468867e-17,-0.00441546885167568,5.32074384551606e-14
0.140562775841229,0.144639436509896,-1.62365398903574e-10,-0.00407666066864598,1.62344332421682e-10
0.145313751694254,0.149350071496952,0,-0.00403631980280886,1.10134124042816e-13
0.142797073851878,0.146991994684796,1.7012341535505e-10,-0.0041949208329137,-1.70128328091934e-10
0.143103473295583,0.147285411257653,2.48032150373945e-11,-0.00418193796210398,-2.47692422128409e-11
0.1447075646466,0.148581475075818,1.07483771882855e-10,-0.00387391042922319,-1.07479192212878e-10
0.14532677614398,0.14978291893507,0,-0.00445614279100567,-8.42659275690494e-14
0.142749543352679,0.146933822189952,0,-0.00418427883731043,3.7247982476174e-14
0.144356132376438,0.148593198479514,1.15402604139447e-10,-0.00423706610303437,-1.15443848924812e-10
0.145614619230556,0.149273941523073,0,-0.00365932229249102,-2.5729418595688e-14
0.144188103523533,0.148555690703001,0,-0.00436758717945721,-1.04083408558608e-14
0.145209510847529,0.148573908452752,-5.94000126863392e-11,-0.00336439760525925,5.94363724903957e-11
0.144526076391468,0.148976298948583,0,-0.00445022255712416,9.0205620750794e-15
0.144287238327826,0.148892459670884,-6.47575437717762e-10,-0.0046052213430644,6.47582015789183e-10
0.142646545003127,0.146742749414956,0,-0.00409620441174252,-8.64031068914528e-14
0.143975183926978,0.148265651609021,5.66838243010181e-11,-0.00429046768204625,-5.66805213875199e-11
0.144196380273571,0.148759690789064,9.24815779512755e-14,-0.00456331051550737,-7.78543896018391e-14
0.14665745194715,0.151071209471705,5.83070258741714e-11,-0.0044137575248103,-5.80522296900199e-11
0.141924159995258,0.145463897300115,3.52172735418321e-11,-0.00353973730463283,-3.54407336811136e-11
0.143343240282564,0.146765690799744,-1.10620484994328e-10,-0.00342245051718734,1.10627507154959e-10
0.14448775613144,0.148599559527403,-1.70431946333593e-10,-0.00411180339596837,1.70437525204292e-10
0.143819346099045,0.14808425461883,0,-0.00426490851986061,7.54396545232794e-14
0.140751754872253,0.144711904015305,0,-0.00396014914294288,-1.09245945623115e-13
0.142225705431459,0.146637849850139,9.31725807618022e-11,-0.00441214441869428,-9.31583143959358e-11
0.141092687810132,0.144713358578551,2.06053313300814e-10,-0.00362067076814471,-2.06327482876745e-10
0.142967568228661,0.146982733646321,-2.84734458233515e-11,-0.00401516541760255,2.8416435871037e-11
0.14060486087671,0.144640755958628,-1.11583825512795e-10,-0.00403589508200292,1.11668924107633e-10
0.142453600612513,0.146631761929743,-3.98202554263705e-10,-0.00417816131726709,3.98239441423698e-10
0.145728226530006,0.149794513764552,0,-0.00406628723450581,-3.97459842815806e-14
0.146870935413376,0.150954314611653,-4.07698153015446e-10,-0.00408337919830129,4.07722355877382e-10
0.146204298162342,0.150602183651212,0,-0.00439788548888051,1.01585406753202e-14
0.141829996035239,0.145679289895976,-1.10812220510681e-10,-0.00384929386073324,1.10808084929914e-10
0.142949168413418,0.146739395158488,-1.16577913988891e-10,-0.00379022674501603,1.16523957149894e-10
0.141462729462374,0.145400151813087,0,-0.00393742235070071,-1.26565424807268e-14
0.143089819927341,0.147410842553517,0,-0.00432102262591094,-2.65149013856103e-13
0.142472604989198,0.146189750883732,3.43674033675967e-10,-0.00371714589440325,-3.43804595903663e-10
0.144559310756397,0.148768398117751,0,-0.00420908736128053,-7.32469640496447e-14
0.144250962978082,0.148028563391332,0,-0.00377760041322203,-2.74780198594726e-14
0.14367201064732,0.147605202264204,-8.4844214987001e-11,-0.00393319161687486,8.48348336024429e-11
0.140868932736106,0.14438415654783,-2.23957047351675e-10,-0.00351522381169062,2.23922963504819e-10
0.143596737122286,0.148012933237475,-1.69830677299032e-10,-0.00441619611518299,1.69825431495241e-10
0.141219732335741,0.145453898799538,1.67003022522039e-10,-0.00423416646381397,-1.66986535710123e-10
0.144098013764255,0.148637464379845,-5.67752789226716e-11,-0.00453945061556979,5.67545732632624e-11
0.143741801930858,0.147921929985739,-1.1353532003433e-10,-0.00418012805484322,1.13497461429191e-10
0.140071522167253,0.144254156838557,5.52992651670081e-11,-0.0041826346705123,-5.60909652058683e-11
0.141852221640517,0.146197139098024,1.0725431653924e-10,-0.00434491745749674,-1.07264169768584e-10
0.144905649156989,0.148720737051252,3.4291947059728e-10,-0.00381508789427057,-3.42911199435747e-10
0.142659200741834,0.146574948026289,-3.33532146346016e-10,-0.0039157472844619,3.33539501573554e-10
0.141770338559123,0.145710335256387,-5.47603073997038e-11,-0.00393999669701256,5.45095635295922e-11
0.144486951635681,0.148636976915766,2.13551398786649e-13,-0.00415002528004815,-2.50272025326126e-13
0.144126937581547,0.148474220715936,1.47411693962596e-10,-0.00434728313440641,-1.47394596528017e-10
0.145029087662693,0.149076203802656,2.45737319382044e-11,-0.00404711613996658,-2.45697073797402e-11
0.143320001770001,0.146978260144619,-1.6526369162051e-10,-0.00365825837460393,1.65248731365253e-10
0.143595790963292,0.147638076172647,0,-0.00404228520932126,-3.35287353436797e-14
0.143481874951992,0.147942892563727,-2.17409423797221e-13,-0.00446101761170761,1.90458759874446e-13
0.143226042703353,0.14723715881804,2.297256829209e-10,-0.00401111611468452,-2.29728208678281e-10
0.141669285213042,0.145951048881636,0,-0.00428176366840446,-1.89848137210902e-13
0.143113624151024,0.147283868325271,-1.72937802966899e-10,-0.00417024417426298,1.72954206512088e-10
0.141589445477077,0.145276499129199,1.11599007812657e-10,-0.00368705365213906,-1.11581854866927e-10
0.144473318471815,0.148652780541375,-1.6994736173892e-10,-0.0041794620694614,1.69848801689909e-10
0.142081012662301,0.146059721640537,5.49845169395269e-11,-0.00397870897825503,-5.49647272141129e-11
0.143099043889801,0.147124767022254,0,-0.00402572313242675,-2.61457522299224e-14
0.144666945589082,0.148844531332477,2.88562285177818e-10,-0.00417758574339322,-2.88564033779082e-10
0.143703885411811,0.147846447613293,5.83266074327682e-10,-0.00414256220146828,-5.83279674559734e-10
0.142648937454142,0.146735298973457,2.18911277993783e-10,-0.00408636151933586,-2.18890072734013e-10
0.1459002994554,0.15048772259743,2.57311727480669e-10,-0.00458742314193986,-2.57401822079117e-10
0.144348140560032,0.148787938714819,-3.45063033702075e-10,-0.00443979815478579,3.45062145523656e-10
0.141788511713344,0.145462430515856,-4.21190859967169e-13,-0.00367391880249879,4.08728606515751e-13
0.144981419198351,0.149179299371841,0,-0.00419788017335626,-1.33559829862406e-13
0.143814921698176,0.147989598276901,-1.69812747197184e-10,-0.00417467657872025,1.69808361816237e-10
0.143536896037628,0.147837857656008,-1.72827474553827e-10,-0.00430096161835675,1.72803854558978e-10
0.14378989223159,0.148469205042072,-5.56171220189583e-11,-0.00467931281040665,5.55411827640739e-11
0.143081265627144,0.147038398717786,1.69380509618122e-10,-0.00395713309063775,-1.69384117842952e-10
0.143320520821696,0.147386012607952,-4.35901315043452e-13,-0.00406549178627058,4.50250947636732e-13
0.145886159483432,0.149359035275943,-6.20116180627406e-11,-0.00347287579234271,6.18439466304466e-11
0.143053175950602,0.14793483056101,3.44329953438915e-10,-0.00488165461025,-3.44488437775681e-10
0.142695909962341,0.14691675868595,0,-0.00422084872361445,6.07847105982273e-15
0.145991036679175,0.150183954688163,-5.71444835895107e-11,-0.00419291800899169,5.71487301925799e-11
0.140976279834774,0.14460242687039,-1.67572455911369e-10,-0.00362614703559735,1.67554220498189e-10
0.142765864836888,0.147483634532297,1.70890357420461e-10,-0.00471776969536108,-1.70938069254944e-10
0.143878545865125,0.147924486966459,0,-0.00404594110136966,3.51108031537706e-14
0.14677427140743,0.150850062618707,-1.45475687052254e-10,-0.00407579121125884,1.45457340616773e-10
0.143102495855203,0.147105228705735,-2.31308611153835e-10,-0.00400273285055261,2.3132890047961e-10
0.143558478868205,0.147733954723987,-2.20539003725762e-10,-0.00417547585574707,2.20503698633578e-10
0.144182167999722,0.148697949698205,0,-0.00451578169846917,-1.34059430223488e-14
0.143572804938281,0.147479364748952,-1.13532377943315e-10,-0.00390655981065247,1.13513531907472e-10
0.142167319310345,0.146125107511574,-1.07948733285568e-10,-0.00395778820121911,1.0793846372259e-10
0.142177418133232,0.146395230239037,-1.14296239139833e-10,-0.00421781210582503,1.14316139887549e-10
0.142675707441925,0.146460929848004,-2.81663220524919e-10,-0.00378522240613419,2.81718093297911e-10
0.144563336714684,0.148852216351428,0,-0.00428887963673402,-9.24260668000443e-15
0.1449947374316,0.148741127548904,0,-0.00374639011730191,-2.692290834716e-15
0.144473699234757,0.147934427696472,-3.30795890679525e-10,-0.00346072846167625,3.30756921851361e-10
0.140900217609153,0.14528503791163,-1.66369890086671e-10,-0.00438482030250756,1.66400587753301e-10
0.143765920309717,0.147749828744705,8.15046641289285e-11,-0.00398390843500288,-8.14897871403986e-11
0.142040446202131,0.146133253100463,0,-0.0040928068983267,-5.24580379135386e-15
0.145494603737347,0.149686784727033,5.93036730833774e-11,-0.00419218098970536,-5.92845494917782e-11
0.142645455828537,0.146876178627345,1.70747693761797e-10,-0.00423072279879497,-1.70761182971546e-10
0.145025939298092,0.149094068363679,-2.61070970397626e-10,-0.00406812906560008,2.61083626940106e-10
0.141901545329987,0.146266999403626,2.24798402115312e-10,-0.00436545407358516,-2.24852775287943e-10
0.142460998567861,0.146561432898964,-5.70301028623987e-11,-0.00410043433110294,5.70302138847012e-11
0.144765449762185,0.148900650438501,0,-0.00413520067630144,-1.4960255256824e-14
0.142026587046878,0.145755724645616,-4.40683073366088e-10,-0.00372913759867755,4.40622871522578e-10
0.142255729528563,0.146268121957037,1.62799523861779e-10,-0.00401239242849452,-1.62778374113159e-10
0.144189449879646,0.148256510077557,0,-0.0040670601979369,2.58959520493818e-14
0.14196194659504,0.146064615509593,-5.5803084375583e-11,-0.00410266891458785,5.58377788451025e-11
0.142777895920488,0.146541971960378,0,-0.0037640760398156,-7.48012762841199e-14
0.144496818578883,0.148297727700775,2.89839457989771e-10,-0.0038009091218828,-2.89848811618754e-10
0.144047181750426,0.148242817827503,2.80321876822143e-10,-0.0041956360769734,-2.80424988785555e-10
0.143131993291444,0.147361563340262,-1.71192809927945e-10,-0.00422957004876423,1.71138381244162e-10
0.145493804291301,0.149577775982201,0,-0.00408397169083893,-6.18671780472368e-14
0.142633274212557,0.146919866278081,0,-0.00428659206554291,1.93456362040934e-14
0.142667131829639,0.14670437677006,2.82222190062242e-10,-0.00403724494040023,-2.82242285098988e-10
0.146379239689114,0.150992742135373,-1.17333975868661e-10,-0.00461350244625761,1.17332060733943e-10
0.142394585228835,0.146611566785367,-5.52154988398001e-11,-0.00421698155651207,5.51956258476594e-11
0.141392386170354,0.145911480672622,1.10667197628089e-10,-0.00451909450227964,-1.10655623553058e-10
0.143705825448943,0.147488037213103,1.1541284594685e-10,-0.00378221176433885,-1.15233905750856e-10
0.142721289809655,0.147103876247817,-2.2784202302617e-10,-0.00438258643817546,2.27856067347432e-10
0.141277451430425,0.145411148549474,0,-0.00413369711905084,1.74860126378462e-15
0.143386256556096,0.146888224690752,0,-0.00350196813460388,-5.24857934891543e-14
0.142499951747159,0.146199167266737,0,-0.00369921551962088,4.26880752968373e-14
0.141248832256712,0.145250463088367,-7.36960770186812e-10,-0.00400163083164984,7.3695527458284e-10
0.142979816148022,0.147082941999596,1.12632764226461e-10,-0.00410312585160852,-1.12597542401005e-10
0.14067016587694,0.144381491540387,1.66466923579023e-10,-0.00371132566347374,-1.66440583537764e-10
0.142011940950702,0.146011958326041,5.53551371407224e-11,-0.00400001737518563,-5.5508680985028e-11
0.143155455596136,0.14728013193538,-3.82943676768832e-13,-0.00412467633926419,4.03760358480554e-13
0.143387421646398,0.147726195194352,2.81488610198721e-10,-0.00433877354797343,-2.8147006947421e-10
0.146086639568045,0.150128714910514,-5.72360214778911e-11,-0.0040420753424984,5.72649427876826e-11
0.142845435115294,0.14704816046474,-5.59627066909485e-11,-0.00420272534931049,5.58271207040661e-11
0.143563418109952,0.147822009371773,0,-0.00425859126193082,1.09828812711044e-13
0.14369789920913,0.147838138147056,0,-0.00414023893800888,8.3100193393193e-14
0.142280431193824,0.14666392536865,-2.18991491607312e-13,-0.00438349417479664,1.89570581454745e-13
0.142738959101048,0.146713879798853,2.28118024470092e-10,-0.00397492069781297,-2.28109392486076e-10
0.145019908449851,0.149582149310618,0,-0.00456224086060891,-1.58012491979775e-13
0.140100675949979,0.144319824482708,2.22044604925031e-16,-0.00421914853276237,3.31956684362922e-14
0.143083301738504,0.147569156347072,5.58685597784603e-11,-0.0044858546084845,-5.59521318166389e-11
0.144812394428157,0.148992660507624,-2.1957435869524e-13,-0.00418026607947269,2.25375273998907e-13
0.141146377112518,0.14505981768851,-1.74413344877777e-10,-0.00391344057595405,1.74374986672277e-10
0.143468892878339,0.147034774835564,2.19102513909775e-13,-0.00356588195726384,-1.79800618838044e-13
0.142697814515683,0.146405970638219,-5.71044878050486e-11,-0.00370815612249795,5.70664904220308e-11
0.143891290215419,0.147871503325984,-1.14454307142964e-10,-0.00398021311012942,1.14017989494286e-10
0.141761220680854,0.145662897092617,-5.57634494136039e-11,-0.00390167641176009,5.57607293671936e-11
0.144291040510542,0.148213421986527,0,-0.00392238147630938,3.24434923371086e-13
0.143516774784098,0.14749406965253,-1.7525991768963e-10,-0.00397729486845858,1.75287007131431e-10
0.143286032627212,0.147124279383495,-4.9960036108132e-16,-0.00383824675625652,-2.55351295663786e-14
0.143661126192286,0.147581427747098,-5.62498658762678e-11,-0.00392030155482642,5.62642987755879e-11
0.146242070644877,0.150574667649938,5.77902725673596e-11,-0.00433259700506342,-5.77884962105202e-11
0.143921615445247,0.148180306449293,-3.32452593232446e-10,-0.00425869100394985,3.32355948318153e-10
0.142576998492124,0.147051445444184,0,-0.00447444695208282,2.27318164292001e-14
0.13804830665544,0.142749638120668,1.07442055252704e-10,-0.00470133146523438,-1.07435421670132e-10
0.146298596700919,0.149790603389522,-2.18108753280433e-10,-0.00349200668852775,2.1803356342609e-10
0.142247729066808,0.146340835127257,3.46924489136313e-10,-0.00409310606044588,-3.46927320205026e-10
0.141026645031877,0.145540533336925,-2.78202599846011e-10,-0.0045138883049036,2.78058104319356e-10
0.144639538969812,0.148825727776288,5.75409997427556e-11,-0.00418618880651128,-5.75057224061482e-11
0.146629019478488,0.150473302046121,0,-0.00384428256756394,-6.92779167366098e-14
0.140126023248181,0.143981494355419,-1.47718365317573e-10,-0.00385547110737999,1.47860834687208e-10
0.142705422374018,0.146745955879953,0,-0.00404053350593972,4.82947015711943e-15
0.143910522415768,0.14817304343385,1.11729375751324e-10,-0.00426252101815375,-1.11657821877387e-10
0.139212536590961,0.142941858770738,3.72847308582891e-11,-0.00372932217970565,-3.7355646353987e-11
0.14264720426225,0.146881821229957,-2.16434231647966e-10,-0.00423461696772065,2.16448109435774e-10
0.144916020505906,0.149902495605803,-4.59723786816468e-10,-0.00498647509988176,4.59708826561211e-10
0.145508432524715,0.15013029530133,-5.82472681198709e-11,-0.00462186277648532,5.81170944702336e-11
0.139681825555462,0.143909025416084,-2.73457256838583e-10,-0.00422719986065431,2.73489758617629e-10
0.142602435909427,0.14659035486583,1.11943898595257e-10,-0.00398791895639958,-1.1194717375318e-10
0.142636037442246,0.146724152874727,-5.46544198787302e-11,-0.00408811543242449,5.45975764598694e-11
0.143417825876744,0.147606760197064,8.3063000921868e-12,-0.00418893432031089,-8.31565372116927e-12
0.141897962923345,0.146514510743271,0,-0.00461654781995846,3.25295346215171e-14
0.142863381359758,0.147171168220387,4.7313458706455e-11,-0.00430778686058736,-4.73550088031516e-11
0.142150849319843,0.146315100071616,1.11974318706132e-10,-0.00416425075179094,-1.11956721671191e-10
0.142329632095955,0.146484886186792,1.13415221658641e-10,-0.0041552540908297,-1.13421966263516e-10
0.141722272184691,0.145503608089741,0,-0.00378133590499732,-5.28743715477731e-14
0.145126020121755,0.149087363275268,5.75704484084838e-11,-0.00396134315349606,-5.75878789099704e-11
0.141994396638976,0.145458537986538,1.7084453296512e-10,-0.00346414134750017,-1.70905956053957e-10
0.142102432331815,0.145967234537181,-5.63177948720295e-10,-0.00386480220538712,5.6319893193546e-10
0.143704237078538,0.147930393687797,-5.77612679908412e-11,-0.00422615660916414,5.76668712781725e-11
0.143363229430216,0.146817528340159,-5.64509827771786e-11,-0.00345429890996429,5.64724100815539e-11
0.143206246578177,0.14738861436672,1.28707433599828e-10,-0.00418236778853834,-1.28712263069986e-10
0.144200741826578,0.148224092469481,-2.22044604925031e-16,-0.00402335064292056,1.76803016671556e-14
0.144871837584855,0.149407193149428,1.16069237554584e-10,-0.00453535556459531,-1.16046949827364e-10
0.142256394209506,0.146363090623518,1.09694420213913e-10,-0.00410669641394965,-1.09756703725594e-10
0.141804107322862,0.145466038112648,1.94289029309402e-16,-0.00366193078977997,-6.21724893790088e-15
0.141719652106314,0.145551694447792,0,-0.00383204234148649,8.18789480661053e-15
0.144829675720641,0.148355656494273,3.10050457530409e-10,-0.00352598077363531,-3.1004690481673e-10
0.143302860094763,0.146906403996992,0,-0.00360354390221185,-1.73194791841524e-14
0.144185711764982,0.148017295776233,5.64133462166438e-11,-0.00383158401144407,-5.62199176101785e-11
0.141674389146948,0.145559838282492,-2.27409729935957e-10,-0.00388544913554537,2.27411062203586e-10
0.142159061476534,0.145794867389415,0,-0.00363580591249771,-3.83304499251835e-13
0.146777652872624,0.15066016248815,-5.24609522489783e-10,-0.00388250961550918,5.24593368744775e-10
0.144315021170594,0.14833968133317,-2.26023366689532e-11,-0.00402466016260836,2.26340335363062e-11
0.142409868768396,0.146611297351597,5.68040059434338e-11,-0.00420142858314279,-5.68615710072606e-11
0.142232198310702,0.146350712743242,-7.81199827049051e-11,-0.00411851443253913,7.81192888155147e-11
0.141019499349031,0.144599532889783,1.128171167597e-10,-0.00358003353990308,-1.13666381862387e-10
0.142365039928334,0.14650177208808,5.70762326290719e-11,-0.00413673215975427,-5.70676561562067e-11
0.145604214771489,0.149549365103728,-2.13177531183106e-11,-0.00394515033228005,2.13583040142851e-11
0.143653774834199,0.147315486524387,-1.71069769461241e-10,-0.00366171169026649,1.71148623051565e-10
0.140535329638719,0.144868626960986,-2.69394645480148e-10,-0.00433329732223892,2.69366307037444e-10
0.140189757650457,0.144144154916465,-2.26895890964585e-10,-0.0039543972660355,2.26923480006747e-10
0.142667990869556,0.147039830720628,-5.81956149936502e-11,-0.00437183985109438,5.82182635433526e-11
0.142663465010648,0.146790776501485,5.55767654120132e-11,-0.0041273114908448,-5.5568549761631e-11
0.140635055658944,0.144321311630577,2.18491891246231e-13,-0.00368625597165217,-1.98785432559134e-13
0.144848757029145,0.148369158930295,-1.1420592249678e-10,-0.00352040190110489,1.14160986219858e-10
0.14361128966657,0.147985922794135,1.12768655524675e-10,-0.00437463312739772,-1.12936687779452e-10
0.14004765699181,0.144331164246899,-1.09764919375976e-10,-0.00428350725500692,1.09683373494818e-10
0.144582685215786,0.148426399533678,0,-0.00384371431791095,1.85684800868557e-14
0.141983618382263,0.145724718071166,-1.69747021994127e-10,-0.00374109968887329,1.6971699046131e-10
0.14279448512778,0.146725736051635,-5.58782464743501e-11,-0.00393125092381535,5.58386392679466e-11
0.143814606855447,0.147951261357601,-5.78509185000797e-11,-0.00413665450218872,5.78855852140236e-11
0.143216020520315,0.146928686479352,1.10100567551896e-10,-0.00371266595904904,-1.10088466120928e-10
0.143797261091961,0.147757013124634,2.27082241899268e-10,-0.00395975203267149,-2.27083102322112e-10
0.143326848515322,0.147021356479452,-2.01549055223182e-10,-0.00369450796415333,2.01572647462456e-10
0.142827935176178,0.146872475932166,-5.39946976019223e-11,-0.00404454075597779,5.39839561941591e-11
0.144366880062558,0.148835831969784,0,-0.00446895190721805,-7.99360577730113e-15
0.142357737006336,0.146553664207851,0,-0.00419592720151815,3.46944695195361e-15
0.141572005774575,0.145721138473184,0,-0.00414913269867162,6.23667784083182e-14
