larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,7,limpets,delta_cp,-0.07272496664986883
high,8,balanus_glandula,delta_0,0.014644989763363703
high,8,chthamalus_dalli,delta_0,-1.169274215518934e-4
high,8,limpets,delta_0,-0.004435791325273053
high,8,balanus_glandula,delta_c,0.18199478534992508
high,8,chthamalus_dalli,delta_c,0.008525525042591076
high,8,limpets,delta_c,-0.01419463028025092
high,8,balanus_glandula,delta_p,0.014132172190790993
high,8,chthamalus_dalli,delta_p,-9.720128829038277e-5
high,8,limpets,delta_p,-0.004384873450553384
high,8,balanus_glandula,r_bar,0.026228329297499853
high,8,chthamalus_dalli,r_bar,-0.0037012960978541898
high,8,limpets,r_bar,-0.0038506341756519014
high,8,balanus_glandula,delta_cp,-0.18454361800657992
high,8,chthamalus_dalli,delta_cp,-0.01201269243060299
high,8,limpets,delta_cp,0.019164660880425455
high,9,balanus_glandula,delta_0,0.016489293189842158
high,9,chthamalus_dalli,delta_0,-1.193887742808597e-4
high,9,limpets,delta_0,-0.0044152878582618404
high,9,balanus_glandula,delta_c,0.011493645523564355
high,9,chthamalus_dalli,delta_c,0.009006613070364322
high,9,limpets,delta_c,0.0011748942705107623
high,9,balanus_glandula,delta_p,0.014739098270962758
high,9,chthamalus_dalli,delta_p,-9.725411205496748e-5
high,9,limpets,delta_p,-0.004418982515346781
high,9,balanus_glandula,r_bar,0.02445245596965684
high,9,chthamalus_dalli,r_bar,-0.005089563931430119
high,9,limpets,r_bar,-0.025854224188970987
high,9,balanus_glandula,delta_cp,-0.018269581014712433
high,9,chthamalus_dalli,delta_cp,-0.013879534115458614
high,9,limpets,delta_cp,-0.018194848085873128
high,10,balanus_glandula,delta_0,0.015675040572952215
high,10,chthamalus_dalli,delta_0,-1.1825825937472612e-4
high,10,limpets,delta_0,-0.004484936227874936
high,10,balanus_glandula,delta_c,0.046092627708952616
high,10,chthamalus_dalli,delta_c,0.022213459846190275
high,10,limpets,delta_c,-0.005772289844770961
high,10,balanus_glandula,delta_p,0.01621003017166056
high,10,chthamalus_dalli,delta_p,-9.828733288586022e-5
high,10,limpets,delta_p,-0.004557703384777789
high,10,balanus_glandula,r_bar,0.015483673590342972
high,10,chthamalus_dalli,r_bar,-0.005115817833577951
high,10,limpets,r_bar,-0.012229263119080569
high,10,balanus_glandula,delta_cp,-0.06249402486322242
high,10,chthamalus_dalli,delta_cp,-0.02711273208750764
high,10,limpets,delta_cp,0.0025856663383431178
high,11,balanus_glandula,delta_0,0.015022982123879869
high,11,chthamalus_dalli,delta_0,-1.1687747233346535e-4
high,11,limpets,delta_0,-0.004430790199249635
high,11,balanus_glandula,delta_c,0.02655905477124776
high,11,chthamalus_dalli,delta_c,0.009994015448280047
high,11,limpets,delta_c,-0.005070967998857645
high,11,balanus_glandula,delta_p,0.014830498111831236
high,11,chthamalus_dalli,delta_p,-9.79509861270822e-5
high,11,limpets,delta_p,-0.0043623443705069764
high,11,balanus_glandula,r_bar,0.036835962494738306
high,11,chthamalus_dalli,r_bar,0.36539143943965335
high,11,limpets,r_bar,-0.008025156533193467
high,11,balanus_glandula,delta_cp,-0.019576572512220558
high,11,chthamalus_dalli,delta_cp,0.35561225244983385
high,11,limpets,delta_cp,0.005838946035420789
high,12,balanus_glandula,delta_0,0.015642510584144675
high,12,chthamalus_dalli,delta_0,-1.1770023507251537e-4
high,12,limpets,delta_0,-0.004541250150119525
high,12,balanus_glandula,delta_c,0.057754620037458126
high,12,chthamalus_dalli,delta_c,0.008552817562218262
high,12,limpets,delta_c,-0.011387061453696501
high,12,balanus_glandula,delta_p,0.01547523868891254
high,12,chthamalus_dalli,delta_p,-9.890876739193644e-5
high,12,limpets,delta_p,-0.004555997584047566
high,12,balanus_glandula,r_bar,0.03281374881561305
high,12,chthamalus_dalli,r_bar,0.009666403917216071
high,12,limpets,r_bar,-0.019995802878056024
high,12,balanus_glandula,delta_cp,-0.05605862049490229
high,12,chthamalus_dalli,delta_cp,0.0013301953574622605
high,12,limpets,delta_cp,4.885063098075682e-4
high,13,balanus_glandula,delta_0,0.014423982985997563
high,13,chthamalus_dalli,delta_0,-1.1818895553494801e-4
high,13,limpets,delta_0,-0.004601986352923082
high,13,balanus_glandula,delta_c,0.13510739237535185
high,13,chthamalus_dalli,delta_c,0.021651431832559354
high,13,limpets,delta_c,0.0027790939619691812
high,13,balanus_glandula,delta_p,0.014487819529946488
high,13,chthamalus_dalli,delta_p,-9.973626454318207e-5
high,13,limpets,delta_p,-0.004634803974159607
high,13,balanus_glandula,r_bar,0.015748199221232495
high,13,chthamalus_dalli,r_bar,0.012034246718355401
high,13,limpets,r_bar,-0.0037505567671882734
high,13,balanus_glandula,delta_cp,-0.1482709956700634
high,13,chthamalus_dalli,delta_cp,-0.009399259894125822
high,13,limpets,delta_cp,0.0027071395979252344
high,14,balanus_glandula,delta_0,0.0146665533457766
high,14,chthamalus_dalli,delta_0,-1.1843306625536343e-4
high,14,limpets,delta_0,-0.0045687401002239
high,14,balanus_glandula,delta_c,0.03661012890355653
high,14,chthamalus_dalli,delta_c,0.023021076196839685
high,14,limpets,delta_c,-0.013058678558563463
high,14,balanus_glandula,delta_p,0.015108094713080833
high,14,chthamalus_dalli,delta_p,-9.62217186519787e-5
high,14,limpets,delta_p,-0.0045819527559152196
high,14,balanus_glandula,r_bar,0.02520893437578775
high,14,chthamalus_dalli,r_bar,0.034251509785274914
high,14,limpets,r_bar,-0.016662322133751628
high,14,balanus_glandula,delta_cp,-0.04117584258662621
high,14,chthamalus_dalli,delta_cp,0.011445088373342571
high,14,limpets,delta_cp,0.005547049280950955
