larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,16,limpets,delta_0,0.036826962235388505
high,16,balanus_glandula,delta_c,1.8565065460936392
high,16,chthamalus_dalli,delta_c,3.656300648954809
high,16,limpets,delta_c,0.010271774568819447
high,16,balanus_glandula,delta_p,1.10309388394286
high,16,chthamalus_dalli,delta_p,2.685784754340801
high,16,limpets,delta_p,0.047608178551121205
high,16,balanus_glandula,r_bar,0.33686880747270664
high,16,chthamalus_dalli,r_bar,1.9669785264163309
high,16,limpets,r_bar,-0.08649716472397428
high,16,balanus_glandula,delta_cp,-4.183559680487728
high,16,chthamalus_dalli,delta_cp,-7.847633763893518
high,16,limpets,delta_cp,-0.18120408007930344
high,17,balanus_glandula,delta_0,1.8084741286669146
high,17,chthamalus_dalli,delta_0,4.0216167701071015
high,17,limpets,delta_0,0.05260725580627179
high,17,balanus_glandula,delta_c,1.4741982880567426
high,17,chthamalus_dalli,delta_c,5.989102727470391
high,17,limpets,delta_c,-0.02926374486874539
high,17,balanus_glandula,delta_p,1.1790776942761225
high,17,chthamalus_dalli,delta_p,2.973458134473348
high,17,limpets,delta_p,0.020114403950669324
high,17,balanus_glandula,r_bar,2.2322650029544815
high,17,chthamalus_dalli,r_bar,4.347503603024683
high,17,limpets,r_bar,-0.014644683045119455
high,17,balanus_glandula,delta_cp,-2.229485108045298
high,17,chthamalus_dalli,delta_cp,-8.636674029026157
high,17,limpets,delta_cp,-0.05810259793331518
high,18,balanus_glandula,delta_0,1.597519572373311
high,18,chthamalus_dalli,delta_0,2.9349623235198155
high,18,limpets,delta_0,0.03175233660147958
high,18,balanus_glandula,delta_c,0.5802140631680308
high,18,chthamalus_dalli,delta_c,1.2681178269584121
high,18,limpets,delta_c,0.010882070629540275
high,18,balanus_glandula,delta_p,1.264819774602531
high,18,chthamalus_dalli,delta_p,2.3454710913214907
high,18,limpets,delta_p,0.03163531611452375
high,18,balanus_glandula,r_bar,2.213779205175985
high,18,chthamalus_dalli,r_bar,1.6905369476744874
high,18,limpets,r_bar,-0.03111796068359607
high,18,balanus_glandula,delta_cp,-1.228774204967888
high,18,chthamalus_dalli,delta_cp,-4.858014294125231
high,18,limpets,delta_cp,-0.10538768402913967
high,19,balanus_glandula,delta_0,1.5866352296236372
high,19,chthamalus_dalli,delta_0,3.3124206283005324
high,19,limpets,delta_0,0.036775364728389937
high,19,balanus_glandula,delta_c,1.6641685570612788
high,19,chthamalus_dalli,delta_c,2.902781137562015
high,19,limpets,delta_c,-0.017609515501182393
high,19,balanus_glandula,delta_p,1.210463603398422
high,19,chthamalus_dalli,delta_p,2.0610270378549034
high,19,limpets,delta_p,0.0272598957546879
high,19,balanus_glandula,r_bar,0.3899040082302585
high,19,chthamalus_dalli,r_bar,3.523907549579408
high,19,limpets,r_bar,-0.003098047892909017
high,19,balanus_glandula,delta_cp,-4.071363381853079
high,19,chthamalus_dalli,delta_cp,-4.752321254138043
high,19,limpets,delta_cp,-0.04952379287480446
high,20,balanus_glandula,delta_0,1.6146754705544812
high,20,chthamalus_dalli,delta_0,3.1428212672756892
high,20,limpets,delta_0,0.035861985709243926
high,20,balanus_glandula,delta_c,1.731594181034029
high,20,chthamalus_dalli,delta_c,1.175627757347782
high,20,limpets,delta_c,-0.02030393853737822
high,20,balanus_glandula,delta_p,1.1639784039855712
high,20,chthamalus_dalli,delta_p,2.4687093926055867
high,20,limpets,delta_p,0.0277720100158787
high,20,balanus_glandula,r_bar,1.1837626353321542
high,20,chthamalus_dalli,r_bar,2.362994919792003
high,20,limpets,r_bar,-0.10664204613852268
high,20,balanus_glandula,delta_cp,-3.326485420241927
high,20,chthamalus_dalli,delta_cp,-4.424163497437055
high,20,limpets,delta_cp,-0.1499721033262671
high,21,balanus_glandula,delta_0,1.596926639885793
high,21,chthamalus_dalli,delta_0,2.9878199394075473
high,21,limpets,delta_0,0.03223322269810458
high,21,balanus_glandula,delta_c,2.093673242040694
high,21,chthamalus_dalli,delta_c,0.8177766056520264
high,21,limpets,delta_c,-0.018329821019026804
high,21,balanus_glandula,delta_p,1.1691401295333095
high,21,chthamalus_dalli,delta_p,2.003590975020415
high,21,limpets,delta_p,0.05116765053585559
high,21,balanus_glandula,r_bar,1.3305486507878874
high,21,chthamalus_dalli,r_bar,5.072242821483265
high,21,limpets,r_bar,0.040938161945986096
high,21,balanus_glandula,delta_cp,-3.5291913606719096
high,21,chthamalus_dalli,delta_cp,-0.7369446985967247
high,21,limpets,delta_cp,-0.02413289026894727
high,22,balanus_glandula,delta_0,1.456793476258856
high,22,chthamalus_dalli,delta_0,2.8436165935016122
high,22,limpets,delta_0,0.028339672955562056
high,22,balanus_glandula,delta_c,2.6946078078387714
high,22,chthamalus_dalli,delta_c,1.9349500960570734
high,22,limpets,delta_c,0.006153670400625089
high,22,balanus_glandula,delta_p,1.1841274164085327
high,22,chthamalus_dalli,delta_p,2.2749324913565685
high,22,limpets,delta_p,0.022012633693432426
high,22,balanus_glandula,r_bar,0.7538295317900279
high,22,chthamalus_dalli,r_bar,3.2081213388017957
high,22,limpets,r_bar,-0.033784185843513725
high,22,balanus_glandula,delta_cp,-4.581699168716132
high,22,chthamalus_dalli,delta_cp,-3.845377842113458
high,22,limpets,delta_cp,-0.0902901628931333
high,23,balanus_glandula,delta_0,1.7022420557504088
high,23,chthamalus_dalli,delta_0,3.2412485672831988
high,23,limpets,delta_0,0.03989237530636669
high,23,balanus_glandula,delta_c,1.0039403596090737
high,23,chthamalus_dalli,delta_c,2.2093688577416764
high,23,limpets,delta_c,-0.016945289399058927
high,23,balanus_glandula,delta_p,1.2878833716296396
high,23,chthamalus_dalli,delta_p,2.8021913784125108
high,23,limpets,delta_p,-0.04230484728986217
high,23,balanus_glandula,r_bar,1.486654550920708
high,23,chthamalus_dalli,r_bar,0.8688560919482669
high,23,limpets,r_bar,-0.10849522196752726
high,23,balanus_glandula,delta_cp,-2.507411236068414
high,23,chthamalus_dalli,delta_cp,-7.383952711489119
high,23,limpets,delta_cp,-0.08913746058497285
high,24,balanus_glandula,delta_0,1.5903192377187207
high,24,chthamalus_dalli,delta_0,2.8221523755560134
high,24,limpets,delta_0,0.030044445487936278
high,24,balanus_glandula,delta_c,1.2005959437385787
high,24,chthamalus_dalli,delta_c,6.026012384240582
high,24,limpets,delta_c,-0.007794648800903303
high,24,balanus_glandula,delta_p,1.2558925547920932
high,24,chthamalus_dalli,delta_p,2.0340681472564324
high,24,limpets,delta_p,0.020798311582778672
high,24,balanus_glandula,r_bar,2.0997955957772154
high,24,chthamalus_dalli,r_bar,2.953917560277656
high,24,limpets,r_bar,-0.07137890937646829
high,24,balanus_glandula,delta_cp,-1.947012140472177
high,24,chthamalus_dalli,delta_cp,-7.928315346775372
high,24,limpets,delta_cp,-0.11442701764627994
high,25,balanus_glandula,delta_0,1.5734132929206763
high,25,chthamalus_dalli,delta_0,3.3965616952189395
high,25,limpets,delta_0,0.03725480444654372
high,25,balanus_glandula,delta_c,2.750369925098053
high,25,chthamalus_dalli,delta_c,0.8188578837020146
high,25,limpets,delta_c,-0.021069442084456158
high,25,balanus_glandula,delta_p,1.2143582694791697
high,25,chthamalus_dalli,delta_p,2.474492390366685
high,25,limpets,delta_p,0.03868722835098426
high,25,balanus_glandula,r_bar,8.986029059058492
high,25,chthamalus_dalli,r_bar,3.8885661758664165
high,25,limpets,r_bar,0.010570383597823474
high,25,balanus_glandula,delta_cp,3.4478875715605932
high,25,chthamalus_dalli,delta_cp,-2.8013457934212225
high,25,limpets,delta_cp,-0.04430220711524835
high,26,balanus_glandula,delta_0,1.6141769572098377
high,26,chthamalus_dalli,delta_0,3.56386890950738
high,26,limpets,delta_0,0.04047903673235709
high,26,balanus_glandula,delta_c,1.6676934996493444
high,26,chthamalus_dalli,delta_c,3.4795139597512876
high,26,limpets,delta_c,-0.01017993540807205
high,26,balanus_glandula,delta_p,1.1521905830893397
high,26,chthamalus_dalli,delta_p,2.4006054479311913
high,26,limpets,delta_p,-0.13856904268475456
high,26,balanus_glandula,r_bar,0.9802909647750155
high,26,chthamalus_dalli,r_bar,6.815465605331896
high,26,limpets,r_bar,-5.964202980313082e-4
high,26,balanus_glandula,delta_cp,-3.453770075173506
high,26,chthamalus_dalli,delta_cp,-2.628522711857963
high,26,limpets,delta_cp,0.10767352106243822
high,27,balanus_glandula,delta_0,1.487191687753997
high,27,chthamalus_dalli,delta_0,3.241727965901749
high,27,limpets,delta_0,0.034639478143955627
high,27,balanus_glandula,delta_c,2.498474526365777
high,27,chthamalus_dalli,delta_c,2.3860082006580545
high,27,limpets,delta_c,-0.02313852623910706
high,27,balanus_glandula,delta_p,1.1330177437268407
high,27,chthamalus_dalli,delta_p,3.0550120943067163
high,27,limpets,delta_p,0.01981238315583278
high,27,balanus_glandula,r_bar,2.9080613138717446
high,27,chthamalus_dalli,r_bar,2.9575831211490606
high,27,limpets,r_bar,-0.17370765735108584
high,27,balanus_glandula,delta_cp,-2.2106226439748706
high,27,chthamalus_dalli,delta_cp,-5.725165139717459
high,27,limpets,delta_cp,-0.2050209924117672
high,28,balanus_glandula,delta_0,1.7876709809311508
high,28,chthamalus_dalli,delta_0,3.414853575798647
high,28,limpets,delta_0,0.043496424803536105
high,28,balanus_glandula,delta_c,2.4162545275933187
high,28,chthamalus_dalli,delta_c,1.64931377039043
high,28,limpets,delta_c,-0.03005615226557401
high,28,balanus_glandula,delta_p,1.2053365701516723
high,28,chthamalus_dalli,delta_p,2.1424283721600403
high,28,limpets,delta_p,0.01898864093330488
high,28,balanus_glandula,r_bar,1.5256098456886047
high,28,chthamalus_dalli,r_bar,1.0301701352229453
high,28,limpets,r_bar,-0.1229382079737178
high,28,balanus_glandula,delta_cp,-3.8836522329875374
high,28,chthamalus_dalli,delta_cp,-6.176425583126171
high,28,limpets,delta_cp,-0.15536712144498477
high,29,balanus_glandula,delta_0,2.0148745302373507
high,29,chthamalus_dalli,delta_0,4.0399191435526856
high,29,limpets,delta_0,0.058591644522538955
high,29,balanus_glandula,delta_c,3.091237377198791
high,29,chthamalus_dalli,delta_c,5.394200464726376
high,29,limpets,delta_c,-0.03106058819403512
high,29,balanus_glandula,delta_p,1.2995367558959874
high,29,chthamalus_dalli,delta_p,2.0834844166954785
high,29,limpets,delta_p,0.04944961244438262
high,29,balanus_glandula,r_bar,1.1184987436500973
high,29,chthamalus_dalli,r_bar,5.577641620993731
high,29,limpets,r_bar,-0.03053519515999814
high,29,balanus_glandula,delta_cp,-5.287149919682031
high,29,chthamalus_dalli,delta_cp,-5.939962403980809
high,29,limpets,delta_cp,-0.10751586393288459
high,30,balanus_glandula,delta_0,1.4403729423825555
high,30,chthamalus_dalli,delta_0,2.785202321586094
high,30,limpets,delta_0,0.027375457137870263
high,30,balanus_glandula,delta_c,1.2901285008358077
high,30,chthamalus_dalli,delta_c,2.919888241525426
high,30,limpets,delta_c,-0.005575937146421905
high,30,balanus_glandula,delta_p,1.267987773498713
high,30,chthamalus_dalli,delta_p,2.3697295326600747
high,30,limpets,delta_p,0.020942899820762473
high,30,balanus_glandula,r_bar,0.8812690184651077
high,30,chthamalus_dalli,r_bar,3.8195093952743173
high,30,limpets,r_bar,-0.15038214632779212
high,30,balanus_glandula,delta_cp,-3.1172201982519687
high,30,chthamalus_dalli,delta_cp,-4.2553107004972786
high,30,limpets,delta_cp,-0.19312456614000295
high,31,balanus_glandula,delta_0,1.7209557828590496
high,31,chthamalus_dalli,delta_0,3.452646721646439
high,31,limpets,delta_0,0.042457697541255834
high,31,balanus_glandula,delta_c,1.3881945760779968
high,31,chthamalus_dalli,delta_c,4.6853676590421
high,31,limpets,delta_c,-0.040138276352834845
high,31,balanus_glandula,delta_p,1.27111525081704
high,31,chthamalus_dalli,delta_p,2.3683546193248
high,31,limpets,delta_p,0.020046045492549958
high,31,balanus_glandula,r_bar,3.5955697335924444
high,31,chthamalus_dalli,r_bar,0.7792350651843292
high,31,limpets,r_bar,-0.015492290819685506
high,31,balanus_glandula,delta_cp,-0.7846958761616425
high,31,chthamalus_dalli,delta_cp,-9.72713393482901
high,31,limpets,delta_cp,-0.03785775750065645
high,32,balanus_glandula,delta_0,1.638946325839199
high,32,chthamalus_dalli,delta_0,3.0384012579859627
high,32,limpets,delta_0,0.035864835864661715
high,32,balanus_glandula,delta_c,0.6551367298972754
high,32,chthamalus_dalli,delta_c,7.975457071192754
high,32,limpets,delta_c,-0.014737279859540653
high,32,balanus_glandula,delta_p,1.4649608013560558
high,32,chthamalus_dalli,delta_p,1.8795866770544793
high,32,limpets,delta_p,0.020358701680956104
high,32,balanus_glandula,r_bar,1.4442478321372318
high,32,chthamalus_dalli,r_bar,3.6139200359043473
high,32,limpets,r_bar,-0.11549876512907664
high,32,balanus_glandula,delta_cp,-2.3147960249552986
high,32,chthamalus_dalli,delta_cp,-9.27952497032885
high,32,limpets,delta_cp,-0.1569850228151538
high,33,balanus_glandula,delta_0,1.6605004292591246
high,33,chthamalus_dalli,delta_0,3.058386737202959
high,33,limpets,delta_0,0.03585973606694992
high,33,balanus_glandula,delta_c,1.483761704854425
high,33,chthamalus_dalli,delta_c,2.8946893259695265
high,33,limpets,delta_c,0.01010745925365053
high,33,balanus_glandula,delta_p,1.3060994599533493
high,33,chthamalus_dalli,delta_p,2.2835834362045437
high,33,limpets,delta_p,0.01896953907612997
high,33,balanus_glandula,r_bar,1.8817047457913942
high,33,chthamalus_dalli,r_bar,2.4776751896309763
high,33,limpets,r_bar,0.0017607711828668826
high,33,balanus_glandula,delta_cp,-2.5686568482755048
high,33,chthamalus_dalli,delta_cp,-5.758984309746054
high,33,limpets,delta_cp,-0.06317596321386354
high,34,balanus_glandula,delta_0,1.5925266266690055
high,34,chthamalus_dalli,delta_0,3.248290167570291
high,34,limpets,delta_0,0.03810144426708861
high,34,balanus_glandula,delta_c,1.1179597630841913
high,34,chthamalus_dalli,delta_c,1.804006496185889
high,34,limpets,delta_c,0.006984720797345245
high,34,balanus_glandula,delta_p,1.2262459280248557
high,34,chthamalus_dalli,delta_p,2.1394292004160125
high,34,limpets,delta_p,0.022965234722283512
high,34,balanus_glandula,r_bar,2.769621198021296
high,34,chthamalus_dalli,r_bar,4.080470348999916
high,34,limpets,r_bar,-0.0298285663871225
high,34,balanus_glandula,delta_cp,-1.1671111197567563
high,34,chthamalus_dalli,delta_cp,-3.1112555151722763
high,34,limpets,delta_cp,-0.09787996617383987
high,35,balanus_glandula,delta_0,1.5173676413414277
high,35,chthamalus_dalli,delta_0,3.0997399895195077
high,35,limpets,delta_0,0.03217822355638167
high,35,balanus_glandula,delta_c,1.7741147212441
high,35,chthamalus_dalli,delta_c,1.6913404342998968
high,35,limpets,delta_c,0.00875730332871072
high,35,balanus_glandula,delta_p,1.2211111749656398
high,35,chthamalus_dalli,delta_p,2.3808188502903125
high,35,limpets,delta_p,0.020073232164848465
high,35,balanus_glandula,r_bar,0.2848250312761802
high,35,chthamalus_dalli,r_bar,1.0778255359577937
high,35,limpets,r_bar,-0.0378973299565446
high,35,balanus_glandula,delta_cp,-4.227768506274987
high,35,chthamalus_dalli,delta_cp,-6.094073738151923
high,35,limpets,delta_cp,-0.09890608900648545
high,36,balanus_glandula,delta_0,1.5535267004301825
high,36,chthamalus_dalli,delta_0,2.8524584403725965
high,36,limpets,delta_0,0.031059732528753603
high,36,balanus_glandula,delta_c,0.8505100219812336
high,36,chthamalus_dalli,delta_c,2.1352264642894943
high,36,limpets,delta_c,-0.016815079193773563
high,36,balanus_glandula,delta_p,1.2813891812071525
high,36,chthamalus_dalli,delta_p,2.232047606528396
high,36,limpets,delta_p,0.008166585436426343
high,36,balanus_glandula,r_bar,1.2554300591181327
high,36,chthamalus_dalli,r_bar,3.5402301370344738
high,36,limpets,r_bar,0.014219881163383796
high,36,balanus_glandula,delta_cp,-2.429995844500436
high,36,chthamalus_dalli,delta_cp,-3.679502374156013
high,36,limpets,delta_cp,-0.008191357608022587
high,37,balanus_glandula,delta_0,1.730470419762071
high,37,chthamalus_dalli,delta_0,3.3512311655696614
high,37,limpets,delta_0,0.041846353917622925
high,37,balanus_glandula,delta_c,1.2967540092828993
