larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
chthamalus_high,3,balanus_glandula,delta_c,0.03190657928305707
chthamalus_high,3,chthamalus_dalli,delta_c,1.3841755384862913
chthamalus_high,3,limpets,delta_c,-0.01891442469616167
chthamalus_high,3,balanus_glandula,delta_p,0.015059656214887474
chthamalus_high,3,chthamalus_dalli,delta_p,-1.1833266989325075e-4
chthamalus_high,3,limpets,delta_p,-0.00466400473352635
chthamalus_high,3,balanus_glandula,r_bar,0.06589971127598093
chthamalus_high,3,chthamalus_dalli,r_bar,0.01854341014553751
chthamalus_high,3,limpets,r_bar,-0.028321188824199095
chthamalus_high,3,balanus_glandula,delta_cp,0.003590866040018348
chthamalus_high,3,chthamalus_dalli,delta_cp,-1.3653958788138296
chthamalus_high,3,limpets,delta_cp,-1.5917726322134396e-4
limpets_high,1,balanus_glandula,delta_0,0.016385902480811287
limpets_high,1,chthamalus_dalli,delta_0,-1.1875460282362305e-4
limpets_high,1,limpets,delta_0,-0.004511680752946057
limpets_high,1,balanus_glandula,delta_c,0.033504814305664876
limpets_high,1,chthamalus_dalli,delta_c,0.12990368488414794
limpets_high,1,limpets,delta_c,-0.006910504280943197
limpets_high,1,balanus_glandula,delta_p,0.016811820332652605
limpets_high,1,chthamalus_dalli,delta_p,-1.1797584346395773e-4
limpets_high,1,limpets,delta_p,-0.004508744884398008
limpets_high,1,balanus_glandula,r_bar,0.029551157805397077
limpets_high,1,chthamalus_dalli,r_bar,0.22847183334621124
limpets_high,1,limpets,r_bar,-0.005044966602674172
limpets_high,1,balanus_glandula,delta_cp,-0.03715137931373169
limpets_high,1,chthamalus_dalli,delta_cp,0.09880487890835088
limpets_high,1,limpets,delta_cp,0.01088596331561309
limpets_high,2,balanus_glandula,delta_0,0.0145362113138503
limpets_high,2,chthamalus_dalli,delta_0,-1.169556959619289e-4
limpets_high,2,limpets,delta_0,-0.004789382712224843
limpets_high,2,balanus_glandula,delta_c,0.03199955054332859
limpets_high,2,chthamalus_dalli,delta_c,0.07226358447738668
limpets_high,2,limpets,delta_c,0.07820588001344198
limpets_high,2,balanus_glandula,delta_p,0.013490244066114876
limpets_high,2,chthamalus_dalli,delta_p,-1.1814450365621454e-4
limpets_high,2,limpets,delta_p,-0.004851243408865558
limpets_high,2,balanus_glandula,r_bar,0.02440215457493533
limpets_high,2,chthamalus_dalli,r_bar,-0.00665066028288952
limpets_high,2,limpets,r_bar,-0.012902817809043343
limpets_high,2,balanus_glandula,delta_cp,-0.03562385134835844
limpets_high,2,chthamalus_dalli,delta_cp,-0.07867914456065805
limpets_high,2,limpets,delta_cp,-0.08146807170139492
limpets_high,3,balanus_glandula,delta_0,0.015430889108242751
limpets_high,3,chthamalus_dalli,delta_0,-1.178605355220963e-4
limpets_high,3,limpets,delta_0,-0.004551479681336734
limpets_high,3,balanus_glandula,delta_c,0.06344446354936784
limpets_high,3,chthamalus_dalli,delta_c,0.051749149900438995
limpets_high,3,limpets,delta_c,0.02565594091083101
limpets_high,3,balanus_glandula,delta_p,0.01455730988958881
limpets_high,3,chthamalus_dalli,delta_p,-1.1870267073577079e-4
limpets_high,3,limpets,delta_p,-0.004545143625924064
limpets_high,3,balanus_glandula,r_bar,0.01584269526155735
limpets_high,3,chthamalus_dalli,r_bar,0.030739941796510628
limpets_high,3,limpets,r_bar,-0.013156487962376895
limpets_high,3,balanus_glandula,delta_cp,-0.07758996728564205
limpets_high,3,chthamalus_dalli,delta_cp,-0.0207726448976705
limpets_high,3,limpets,delta_cp,-0.029715805565947107
pisaster_high,1,balanus_glandula,delta_0,0.01546863540502219
pisaster_high,1,chthamalus_dalli,delta_0,-1.1836145419785726e-4
pisaster_high,1,limpets,delta_0,-0.0046455679014909546
pisaster_high,1,balanus_glandula,delta_c,0.0484976449497756
pisaster_high,1,chthamalus_dalli,delta_c,0.06202732416974133
pisaster_high,1,limpets,delta_c,-0.02333080767649376
pisaster_high,1,balanus_glandula,delta_p,0.015922010356134164
pisaster_high,1,chthamalus_dalli,delta_p,-9.899064116125622e-5
pisaster_high,1,limpets,delta_p,-0.004675115986497946
pisaster_high,1,balanus_glandula,r_bar,0.022490088244789375
pisaster_high,1,chthamalus_dalli,r_bar,-0.004427542377424265
pisaster_high,1,limpets,r_bar,-0.009511153101673941
pisaster_high,1,balanus_glandula,delta_cp,-0.05739820246614258
pisaster_high,1,chthamalus_dalli,delta_cp,-0.06623751445180648
pisaster_high,1,limpets,delta_cp,0.02314033846280872
pisaster_high,2,balanus_glandula,delta_0,0.014736853453419574
pisaster_high,2,chthamalus_dalli,delta_0,-1.172093460656276e-4
pisaster_high,2,limpets,delta_0,-0.004664606085428402
pisaster_high,2,balanus_glandula,delta_c,0.060327764715842
pisaster_high,2,chthamalus_dalli,delta_c,0.11494616849542649
pisaster_high,2,limpets,delta_c,-0.02558566839229859
pisaster_high,2,balanus_glandula,delta_p,0.014972417030052365
pisaster_high,2,chthamalus_dalli,delta_p,-9.857924497813642e-5
pisaster_high,2,limpets,delta_p,-0.00500510182078806
pisaster_high,2,balanus_glandula,r_bar,0.024605426441079326
pisaster_high,2,chthamalus_dalli,r_bar,-0.0036092943189636184
pisaster_high,2,limpets,r_bar,-0.01424714911366498
pisaster_high,2,balanus_glandula,delta_cp,-0.06543160875823462
pisaster_high,2,chthamalus_dalli,delta_cp,-0.11833967422334635
pisaster_high,2,limpets,delta_cp,0.02100822718485007
pisaster_high,3,balanus_glandula,delta_0,0.015203697230412594
pisaster_high,3,chthamalus_dalli,delta_0,-1.179871421352896e-4
pisaster_high,3,limpets,delta_0,-0.004569861535779762
pisaster_high,3,balanus_glandula,delta_c,0.06302474419665671
pisaster_high,3,chthamalus_dalli,delta_c,0.1964513397453751
pisaster_high,3,limpets,delta_c,-0.019311894837019006
pisaster_high,3,balanus_glandula,delta_p,0.013601714975633783
pisaster_high,3,chthamalus_dalli,delta_p,-2.6043089959526533e-4
pisaster_high,3,limpets,delta_p,-0.004546047617375426
pisaster_high,3,balanus_glandula,r_bar,0.014699051921700734
pisaster_high,3,chthamalus_dalli,r_bar,-0.0022102749266539323
pisaster_high,3,limpets,r_bar,-0.031097511542791167
pisaster_high,3,balanus_glandula,delta_cp,-0.07713110448100235
pisaster_high,3,chthamalus_dalli,delta_cp,-0.19828319663029847
pisaster_high,3,limpets,delta_cp,-0.0026697075526169733
